Pohlaví,Věk,Kategorie,Body,T-skór
Z,7,C,0,34
Z,8,C,0,34
Z,9,C,0,34
Z,10,C,0,34
Z,11,C,0,34
Z,12,C,0,34
Z,7,C,1,58
Z,8,C,1,58
Z,9,C,1,58
Z,10,C,1,58
Z,11,C,1,58
Z,12,C,1,58
Z,7,C,2,76
Z,8,C,2,76
Z,9,C,2,76
Z,10,C,2,76
Z,11,C,2,76
Z,12,C,2,76
Z,7,C,3,87
Z,8,C,3,87
Z,9,C,3,87
Z,10,C,3,87
Z,11,C,3,87
Z,12,C,3,87
Z,7,C,4,91
Z,8,C,4,91
Z,9,C,4,91
Z,10,C,4,91
Z,11,C,4,91
Z,12,C,4,91
Z,7,C,5,96
Z,8,C,5,96
Z,9,C,5,96
Z,10,C,5,96
Z,11,C,5,96
Z,12,C,5,96
Z,7,C,6,97
Z,8,C,6,97
Z,9,C,6,97
Z,10,C,6,97
Z,11,C,6,97
Z,12,C,6,97
Z,7,C,7,97
Z,8,C,7,97
Z,9,C,7,97
Z,10,C,7,97
Z,11,C,7,97
Z,12,C,7,97
Z,7,C,8,97
Z,8,C,8,97
Z,9,C,8,97
Z,10,C,8,97
Z,11,C,8,97
Z,12,C,8,97
