Pohlaví,Věk,Kategorie,Body,T-skór
M,13,D,0,10
M,14,D,0,10
M,15,D,0,10
M,16,D,0,10
M,17,D,0,10
M,13,D,1,24
M,14,D,1,24
M,15,D,1,24
M,16,D,1,24
M,17,D,1,24
M,13,D,2,43
M,14,D,2,43
M,15,D,2,43
M,16,D,2,43
M,17,D,2,43
M,13,D,3,60
M,14,D,3,60
M,15,D,3,60
M,16,D,3,60
M,17,D,3,60
M,13,D,4,69
M,14,D,4,69
M,15,D,4,69
M,16,D,4,69
M,17,D,4,69
M,13,D,5,76
M,14,D,5,76
M,15,D,5,76
M,16,D,5,76
M,17,D,5,76
M,13,D,6,84
M,14,D,6,84
M,15,D,6,84
M,16,D,6,84
M,17,D,6,84
M,13,D,7,88
M,14,D,7,88
M,15,D,7,88
M,16,D,7,88
M,17,D,7,88
M,13,D,8,93
M,14,D,8,93
M,15,D,8,93
M,16,D,8,93
M,17,D,8,93
M,13,D,9,98
M,14,D,9,98
M,15,D,9,98
M,16,D,9,98
M,17,D,9,98
M,13,D,10,98
M,14,D,10,98
M,15,D,10,98
M,16,D,10,98
M,17,D,10,98
M,13,D,11,99
M,14,D,11,99
M,15,D,11,99
M,16,D,11,99
M,17,D,11,99
M,13,D,12,99
M,14,D,12,99
M,15,D,12,99
M,16,D,12,99
M,17,D,12,99
M,13,D,13,99
M,14,D,13,99
M,15,D,13,99
M,16,D,13,99
M,17,D,13,99
M,13,D,14,99
M,14,D,14,99
M,15,D,14,99
M,16,D,14,99
M,17,D,14,99
M,13,D,15,99
M,14,D,15,99
M,15,D,15,99
M,16,D,15,99
M,17,D,15,99
M,13,D,16,99
M,14,D,16,99
M,15,D,16,99
M,16,D,16,99
M,17,D,16,99
