Pohlaví,Věk,Kategorie,Body,T-skór
Z,7,B,0,69
Z,8,B,0,69
Z,9,B,0,69
Z,10,B,0,69
Z,11,B,0,69
Z,12,B,0,69
Z,7,B,1,89
Z,8,B,1,89
Z,9,B,1,89
Z,10,B,1,89
Z,11,B,1,89
Z,12,B,1,89
Z,7,B,2,97
Z,8,B,2,97
Z,9,B,2,97
Z,10,B,2,97
Z,11,B,2,97
Z,12,B,2,97
Z,7,B,3,97
Z,8,B,3,97
Z,9,B,3,97
Z,10,B,3,97
Z,11,B,3,97
Z,12,B,3,97
Z,7,B,4,97
Z,8,B,4,97
Z,9,B,4,97
Z,10,B,4,97
Z,11,B,4,97
Z,12,B,4,97
Z,7,B,5,97
Z,8,B,5,97
Z,9,B,5,97
Z,10,B,5,97
Z,11,B,5,97
Z,12,B,5,97
Z,7,B,6,97
Z,8,B,6,97
Z,9,B,6,97
Z,10,B,6,97
Z,11,B,6,97
Z,12,B,6,97
Z,7,B,7,97
Z,8,B,7,97
Z,9,B,7,97
Z,10,B,7,97
Z,11,B,7,97
Z,12,B,7,97
Z,7,B,8,97
Z,8,B,8,97
Z,9,B,8,97
Z,10,B,8,97
Z,11,B,8,97
Z,12,B,8,97
