Pohlaví,Věk,Kategorie,Body,T-skór
z,16,AN,7,54
z,16,AN,8,55
z,16,AN,9,57
z,16,AN,10,59
z,16,AN,11,60
z,16,AN,12,62
z,16,AN,13,64
z,16,AN,14,65
z,16,AN,15,67
z,16,AN,16,69
z,16,AN,17,71
z,16,AN,18,72
z,16,AN,19,74
z,16,AN,20,76
z,16,AN,21,77
z,16,AN,22,79
z,16,AN,23,81
z,16,AN,24,82
z,16,AN,25,84
z,16,AN,26,86
z,16,AN,27,88
z,16,AN,28,89
z,16,AN,29,90
z,16,AN,30,90
z,16,AN,31,90
z,16,AN,32,90
z,16,AN,33,90
z,16,AN,34,90
z,16,AN,35,90
z,16,AN,36,90
z,16,AN,37,90
z,16,AN,38,90
z,16,AN,39,90
z,16,AN,40,90
z,17,AN,0,40
z,17,AN,1,42
z,17,AN,2,44
z,17,AN,3,46
z,17,AN,4,47
z,17,AN,5,49
z,17,AN,6,51
z,17,AN,7,53
z,17,AN,8,55
z,17,AN,9,56
z,17,AN,10,58
z,17,AN,11,60
z,17,AN,12,62
z,17,AN,13,64
z,17,AN,14,65
z,17,AN,15,67
z,17,AN,16,69
z,17,AN,17,71
z,17,AN,18,73
z,17,AN,19,75
z,17,AN,20,76
z,17,AN,21,78
z,17,AN,22,80
z,17,AN,23,82
z,17,AN,24,84
z,17,AN,25,85
z,17,AN,26,87
z,17,AN,27,89
z,17,AN,28,90
z,17,AN,29,90
z,17,AN,30,90
z,17,AN,31,90
z,17,AN,32,90
z,17,AN,33,90
z,17,AN,34,90
z,17,AN,35,90
z,17,AN,36,90
z,17,AN,37,90
z,17,AN,38,90
z,17,AN,39,90
z,17,AN,40,90
z,18,AN,0,40
z,18,AN,1,42
z,18,AN,2,44
z,18,AN,3,46
z,18,AN,4,47
z,18,AN,5,49
z,18,AN,6,51
z,18,AN,7,53
z,18,AN,8,55
z,18,AN,9,56
z,18,AN,10,58
z,18,AN,11,60
z,18,AN,12,62
z,18,AN,13,64
z,18,AN,14,65
z,18,AN,15,67
z,18,AN,16,69
z,18,AN,17,71
z,18,AN,18,73
z,18,AN,19,75
z,18,AN,20,76
z,18,AN,21,78
z,18,AN,22,80
z,18,AN,23,82
z,18,AN,24,84
z,18,AN,25,85
z,18,AN,26,87
z,18,AN,27,89
z,18,AN,28,90
z,18,AN,29,90
z,18,AN,30,90
z,18,AN,31,90
z,18,AN,32,90
z,18,AN,33,90
z,18,AN,34,90
z,18,AN,35,90
z,18,AN,36,90
z,18,AN,37,90
z,18,AN,38,90
z,18,AN,39,90
z,18,AN,40,90
