Pohlaví,Věk,Kategorie,Body,T-skór
z,12,CD,0,43
z,12,CD,1,51
z,12,CD,2,60
z,12,CD,3,68
z,12,CD,4,76
z,12,CD,5,85
z,12,CD,6,90
z,12,CD,7,90
z,12,CD,8,90
z,12,CD,9,90
z,12,CD,10,90
z,12,CD,11,90
z,12,CD,12,90
z,12,CD,13,90
z,12,CD,14,90
z,12,CD,15,90
z,12,CD,16,90
z,12,CD,17,90
z,12,CD,18,90
z,12,CD,19,90
z,12,CD,20,90
z,12,CD,21,90
z,12,CD,22,90
z,12,CD,23,90
z,12,CD,24,90
z,12,CD,25,90
z,12,CD,26,90
z,12,CD,27,90
z,12,CD,28,90
z,12,CD,29,90
z,12,CD,30,90
z,12,CD,31,90
z,12,CD,32,90
z,12,CD,33,90
z,12,CD,34,90
z,12,CD,35,90
z,12,CD,36,90
z,12,CD,37,90
z,12,CD,38,90
z,12,CD,39,90
z,12,CD,40,90
z,13,CD,0,45
z,13,CD,1,52
z,13,CD,2,60
z,13,CD,3,68
z,13,CD,4,76
z,13,CD,5,83
z,13,CD,6,90
z,13,CD,7,90
z,13,CD,8,90
z,13,CD,9,90
z,13,CD,10,90
z,13,CD,11,90
z,13,CD,12,90
z,13,CD,13,90
z,13,CD,14,90
z,13,CD,15,90
z,13,CD,16,90
z,13,CD,17,90
z,13,CD,18,90
z,13,CD,19,90
z,13,CD,20,90
z,13,CD,21,90
z,13,CD,22,90
z,13,CD,23,90
z,13,CD,24,90
z,13,CD,25,90
z,13,CD,26,90
z,13,CD,27,90
z,13,CD,28,90
z,13,CD,29,90
z,13,CD,30,90
z,13,CD,31,90
z,13,CD,32,90
z,13,CD,33,90
z,13,CD,34,90
z,13,CD,35,90
z,13,CD,36,90
z,13,CD,37,90
z,13,CD,38,90
z,13,CD,39,90
z,13,CD,40,90
z,14,CD,0,45
z,14,CD,1,50
z,14,CD,2,55
z,14,CD,3,60
z,14,CD,4,65
z,14,CD,5,70
z,14,CD,6,75
z,14,CD,7,80
z,14,CD,8,85
z,14,CD,9,90
z,14,CD,10,90
z,14,CD,11,90
z,14,CD,12,90
z,14,CD,13,90
z,14,CD,14,90
z,14,CD,15,90
z,14,CD,16,90
z,14,CD,17,90
z,14,CD,18,90
z,14,CD,19,90
z,14,CD,20,90
z,14,CD,21,90
z,14,CD,22,90
z,14,CD,23,90
z,14,CD,24,90
z,14,CD,25,90
z,14,CD,26,90
z,14,CD,27,90
z,14,CD,28,90
